CMDLINE /Users/jsopkin/Library/Caches/pypoetry/virtualenvs/memory-leak-aQ-LIkNN-py3.11/bin/python flow.py
MEM 62.445312 1694029925.4952
MEM 62.445312 1694029925.5992
MEM 62.445312 1694029925.7003
MEM 62.445312 1694029925.8051
MEM 62.445312 1694029925.9104
MEM 62.445312 1694029926.0152
MEM 62.445312 1694029926.1192
MEM 62.445312 1694029926.2240
MEM 62.445312 1694029926.3282
MEM 62.449219 1694029926.4338
MEM 62.449219 1694029926.5392
MEM 62.449219 1694029926.6430
MEM 62.449219 1694029926.7447
MEM 62.449219 1694029926.8503
MEM 62.449219 1694029926.9542
MEM 62.140625 1694029927.0578
MEM 62.140625 1694029927.1628
MEM 62.140625 1694029927.2683
MEM 62.140625 1694029927.3731
MEM 62.140625 1694029927.4744
MEM 62.140625 1694029927.5786
MEM 62.140625 1694029927.6831
MEM 62.140625 1694029927.7873
MEM 61.570312 1694029927.8883
MEM 61.570312 1694029927.9925
MEM 61.570312 1694029928.0947
MEM 61.570312 1694029928.1982
MEM 61.570312 1694029928.3038
MEM 61.519531 1694029928.4083
MEM 61.480469 1694029928.5128
MEM 61.480469 1694029928.6162
MEM 61.480469 1694029928.7212
MEM 61.480469 1694029928.8265
MEM 61.480469 1694029928.9297
MEM 61.480469 1694029929.0346
MEM 61.480469 1694029929.1393
MEM 61.480469 1694029929.2441
MEM 61.480469 1694029929.3464
MEM 61.484375 1694029929.4522
MEM 61.484375 1694029929.5552
MEM 61.484375 1694029929.6590
MEM 61.484375 1694029929.7622
MEM 61.484375 1694029929.8641
MEM 61.484375 1694029929.9689
MEM 61.484375 1694029930.0745
MEM 61.484375 1694029930.1801
MEM 61.484375 1694029930.2842
MEM 61.484375 1694029930.3893
MEM 61.484375 1694029930.4950
MEM 61.484375 1694029930.6035
MEM 61.484375 1694029930.7082
MEM 61.484375 1694029930.8121
MEM 61.484375 1694029930.9143
MEM 61.484375 1694029931.0162
MEM 61.484375 1694029931.1192
MEM 61.484375 1694029931.2237
MEM 61.914062 1694029931.3289
MEM 61.914062 1694029931.4336
MEM 61.914062 1694029931.5371
MEM 61.914062 1694029931.6404
MEM 61.914062 1694029931.7456
MEM 61.914062 1694029931.8472
MEM 61.914062 1694029931.9494
MEM 61.914062 1694029932.0543
MEM 61.914062 1694029932.1597
MEM 61.914062 1694029932.2634
MEM 61.914062 1694029932.3678
MEM 61.914062 1694029932.4734
MEM 61.914062 1694029932.5747
MEM 61.914062 1694029932.6753
MEM 61.914062 1694029932.7792
MEM 61.914062 1694029932.8849
MEM 61.914062 1694029932.9884
MEM 61.914062 1694029933.0906
MEM 61.914062 1694029933.1947
MEM 61.914062 1694029933.2957
MEM 61.914062 1694029933.3976
MEM 61.917969 1694029933.4995
MEM 61.917969 1694029933.6042
MEM 61.917969 1694029933.7099
MEM 61.917969 1694029933.8155
MEM 61.917969 1694029933.9194
MEM 61.917969 1694029934.0251
MEM 61.917969 1694029934.1287
MEM 61.917969 1694029934.2343
MEM 61.917969 1694029934.3391
MEM 61.917969 1694029934.4411
MEM 61.917969 1694029934.5426
MEM 61.917969 1694029934.6447
MEM 61.917969 1694029934.7465
MEM 61.917969 1694029934.8521
MEM 61.917969 1694029934.9565
MEM 61.917969 1694029935.0586
MEM 61.917969 1694029935.1640
MEM 61.917969 1694029935.2693
MEM 61.917969 1694029935.3729
MEM 61.992188 1694029935.4791
MEM 61.992188 1694029935.5842
MEM 61.992188 1694029935.6900
MEM 61.992188 1694029935.7933
MEM 61.976562 1694029935.8946
MEM 61.976562 1694029935.9997
MEM 61.976562 1694029936.1054
MEM 61.976562 1694029936.2112
MEM 61.976562 1694029936.3147
MEM 61.976562 1694029936.4189
MEM 61.976562 1694029936.5208
MEM 61.976562 1694029936.6222
MEM 61.976562 1694029936.7244
MEM 61.976562 1694029936.8298
MEM 61.976562 1694029936.9339
MEM 61.976562 1694029937.0381
MEM 61.976562 1694029937.1397
MEM 61.976562 1694029937.2404
MEM 61.976562 1694029937.3443
MEM 61.976562 1694029937.4501
MEM 61.976562 1694029937.5541
MEM 61.976562 1694029937.6585
MEM 61.976562 1694029937.7599
MEM 61.976562 1694029937.8656
MEM 61.976562 1694029937.9668
MEM 61.976562 1694029938.0680
MEM 61.976562 1694029938.1728
MEM 61.976562 1694029938.2746
MEM 61.976562 1694029938.3755
MEM 61.976562 1694029938.4810
MEM 61.976562 1694029938.5860
MEM 61.976562 1694029938.6900
MEM 61.976562 1694029938.7935
MEM 61.976562 1694029938.8952
MEM 61.976562 1694029938.9985
MEM 61.976562 1694029939.1034
MEM 61.976562 1694029939.2074
MEM 61.976562 1694029939.3087
MEM 61.976562 1694029939.4135
MEM 61.976562 1694029939.5146
MEM 61.976562 1694029939.6183
MEM 61.976562 1694029939.7232
MEM 61.976562 1694029939.8243
MEM 61.976562 1694029939.9300
MEM 61.976562 1694029940.0353
MEM 61.976562 1694029940.1408
MEM 61.976562 1694029940.2452
MEM 61.976562 1694029940.3465
MEM 61.976562 1694029940.4518
MEM 61.976562 1694029940.5547
MEM 61.976562 1694029940.6587
MEM 61.976562 1694029940.7652
MEM 61.976562 1694029940.8693
MEM 61.976562 1694029940.9746
MEM 61.976562 1694029941.0801
MEM 61.976562 1694029941.1858
MEM 61.976562 1694029941.2902
MEM 61.976562 1694029941.3948
MEM 61.976562 1694029941.4967
MEM 61.980469 1694029941.6014
MEM 61.980469 1694029941.7041
MEM 61.980469 1694029941.8099
MEM 61.980469 1694029941.9163
MEM 61.980469 1694029942.0188
MEM 61.980469 1694029942.1245
MEM 61.980469 1694029942.2269
MEM 61.980469 1694029942.3277
MEM 61.980469 1694029942.4325
MEM 61.980469 1694029942.5347
MEM 61.980469 1694029942.6403
MEM 61.980469 1694029942.7460
MEM 61.980469 1694029942.8512
MEM 61.980469 1694029942.9547
MEM 61.980469 1694029943.0585
MEM 61.980469 1694029943.1609
MEM 61.980469 1694029943.2664
MEM 61.980469 1694029943.3714
MEM 61.980469 1694029943.4747
MEM 61.980469 1694029943.5790
MEM 61.980469 1694029943.6815
MEM 61.980469 1694029943.7842
MEM 61.980469 1694029943.8888
MEM 61.980469 1694029943.9931
MEM 61.980469 1694029944.0995
MEM 61.980469 1694029944.2042
MEM 61.980469 1694029944.3099
MEM 61.980469 1694029944.4152
MEM 61.980469 1694029944.5207
MEM 61.980469 1694029944.6243
MEM 61.980469 1694029944.7298
MEM 61.980469 1694029944.8347
MEM 61.980469 1694029944.9360
MEM 61.980469 1694029945.0403
MEM 61.980469 1694029945.1457
MEM 61.980469 1694029945.2494
MEM 61.980469 1694029945.3539
MEM 61.980469 1694029945.4550
MEM 61.980469 1694029945.5588
MEM 61.980469 1694029945.6621
MEM 61.980469 1694029945.7654
MEM 61.980469 1694029945.8705
MEM 61.980469 1694029945.9760
MEM 61.980469 1694029946.0813
MEM 61.980469 1694029946.1843
MEM 61.980469 1694029946.2872
MEM 61.980469 1694029946.3895
MEM 61.980469 1694029946.4952
MEM 61.984375 1694029946.5977
MEM 61.984375 1694029946.7029
MEM 61.984375 1694029946.8062
MEM 61.984375 1694029946.9090
MEM 61.984375 1694029947.0116
MEM 61.984375 1694029947.1135
MEM 61.984375 1694029947.2155
MEM 61.984375 1694029947.3209
MEM 61.984375 1694029947.4266
MEM 61.984375 1694029947.5322
MEM 61.984375 1694029947.6377
MEM 61.984375 1694029947.7391
MEM 61.984375 1694029947.8401
MEM 61.984375 1694029947.9454
MEM 61.984375 1694029948.0474
MEM 61.984375 1694029948.1531
MEM 61.984375 1694029948.2548
MEM 61.984375 1694029948.3603
MEM 61.984375 1694029948.4661
MEM 61.984375 1694029948.5691
MEM 61.984375 1694029948.6747
MEM 61.984375 1694029948.7792
MEM 61.984375 1694029948.8811
MEM 61.984375 1694029948.9855
MEM 61.984375 1694029949.0908
MEM 61.984375 1694029949.1950
MEM 61.984375 1694029949.2968
MEM 61.984375 1694029949.4026
MEM 61.984375 1694029949.5082
MEM 61.984375 1694029949.6138
MEM 61.984375 1694029949.7166
MEM 61.984375 1694029949.8189
MEM 61.984375 1694029949.9245
MEM 61.984375 1694029950.0298
MEM 61.984375 1694029950.1352
MEM 61.984375 1694029950.2406
MEM 61.984375 1694029950.3432
MEM 61.984375 1694029950.4466
MEM 61.984375 1694029950.5485
MEM 61.984375 1694029950.6540
MEM 61.984375 1694029950.7575
MEM 61.984375 1694029950.8632
MEM 61.984375 1694029950.9643
MEM 61.984375 1694029951.0653
MEM 61.984375 1694029951.1711
MEM 61.984375 1694029951.2751
MEM 61.984375 1694029951.3786
MEM 61.984375 1694029951.4834
MEM 61.984375 1694029951.5892
MEM 61.984375 1694029951.6938
MEM 61.984375 1694029951.7954
MEM 61.984375 1694029951.8986
MEM 61.984375 1694029952.0036
MEM 61.984375 1694029952.1052
MEM 61.984375 1694029952.2109
MEM 61.984375 1694029952.3151
MEM 61.984375 1694029952.4208
MEM 61.984375 1694029952.5235
MEM 61.984375 1694029952.6275
MEM 61.984375 1694029952.7323
MEM 61.984375 1694029952.8350
MEM 61.984375 1694029952.9407
MEM 61.984375 1694029953.0453
MEM 61.984375 1694029953.1463
MEM 61.984375 1694029953.2521
MEM 61.984375 1694029953.3572
MEM 61.988281 1694029953.4594
MEM 61.988281 1694029953.5616
MEM 61.988281 1694029953.6648
MEM 61.988281 1694029953.7675
MEM 61.988281 1694029953.8689
MEM 61.988281 1694029953.9715
MEM 61.988281 1694029954.0768
MEM 61.988281 1694029954.1825
MEM 61.988281 1694029954.2859
MEM 61.988281 1694029954.3898
MEM 61.988281 1694029954.4948
MEM 61.988281 1694029954.6004
MEM 61.988281 1694029954.7055
MEM 61.988281 1694029954.8086
MEM 61.988281 1694029954.9143
MEM 61.988281 1694029955.0193
MEM 61.988281 1694029955.1242
MEM 61.988281 1694029955.2292
MEM 61.988281 1694029955.3327
MEM 61.988281 1694029955.4370
MEM 61.988281 1694029955.5416
MEM 61.988281 1694029955.6464
MEM 61.988281 1694029955.7517
MEM 61.988281 1694029955.8554
MEM 61.988281 1694029955.9564
MEM 61.988281 1694029956.0581
MEM 61.988281 1694029956.1633
MEM 61.988281 1694029956.2672
MEM 61.988281 1694029956.3710
MEM 61.988281 1694029956.4754
MEM 61.988281 1694029956.5793
MEM 61.988281 1694029956.6846
MEM 61.988281 1694029956.7875
MEM 61.988281 1694029956.8884
MEM 61.988281 1694029956.9937
MEM 61.988281 1694029957.0952
MEM 61.988281 1694029957.1962
MEM 61.988281 1694029957.3014
MEM 61.988281 1694029957.4052
MEM 61.988281 1694029957.5086
MEM 61.988281 1694029957.6144
MEM 61.988281 1694029957.7197
MEM 61.988281 1694029957.8220
MEM 61.988281 1694029957.9275
MEM 61.988281 1694029958.0299
MEM 61.988281 1694029958.1353
MEM 61.988281 1694029958.2408
MEM 61.988281 1694029958.3419
MEM 61.988281 1694029958.4467
MEM 61.988281 1694029958.5521
MEM 61.988281 1694029958.6574
MEM 61.988281 1694029958.7631
MEM 61.988281 1694029958.8657
MEM 61.988281 1694029958.9712
MEM 61.988281 1694029959.0720
MEM 61.988281 1694029959.1783
MEM 61.988281 1694029959.2814
MEM 61.988281 1694029959.3824
MEM 61.988281 1694029959.4872
MEM 61.988281 1694029959.5903
MEM 61.988281 1694029959.6948
MEM 61.988281 1694029959.7967
MEM 61.988281 1694029959.9021
MEM 61.988281 1694029960.0061
MEM 61.988281 1694029960.1116
MEM 61.988281 1694029960.2155
MEM 61.988281 1694029960.3229
MEM 61.988281 1694029960.4259
MEM 61.988281 1694029960.5312
MEM 61.988281 1694029960.6367
MEM 61.988281 1694029960.7424
MEM 61.988281 1694029960.8479
MEM 61.988281 1694029960.9533
MEM 61.988281 1694029961.0553
MEM 61.988281 1694029961.1583
MEM 61.988281 1694029961.2640
MEM 61.988281 1694029961.3695
MEM 61.988281 1694029961.4738
MEM 61.988281 1694029961.5760
MEM 61.988281 1694029961.6778
MEM 61.988281 1694029961.7793
MEM 61.988281 1694029961.8839
MEM 61.988281 1694029961.9902
MEM 61.988281 1694029962.0951
MEM 61.988281 1694029962.2006
MEM 61.988281 1694029962.3063
MEM 61.988281 1694029962.4094
MEM 61.988281 1694029962.5146
MEM 61.988281 1694029962.6179
MEM 61.988281 1694029962.7229
MEM 61.988281 1694029962.8267
MEM 61.988281 1694029962.9285
MEM 61.988281 1694029963.0301
MEM 61.988281 1694029963.1353
MEM 61.988281 1694029963.2400
MEM 61.988281 1694029963.3437
MEM 61.988281 1694029963.4467
MEM 61.988281 1694029963.5475
MEM 61.988281 1694029963.6501
MEM 61.988281 1694029963.7530
MEM 61.988281 1694029963.8557
MEM 61.988281 1694029963.9601
MEM 61.988281 1694029964.0653
MEM 61.988281 1694029964.1711
MEM 61.988281 1694029964.2767
MEM 61.988281 1694029964.3795
MEM 61.988281 1694029964.4844
MEM 61.988281 1694029964.5850
MEM 61.988281 1694029964.6863
MEM 61.988281 1694029964.7919
MEM 61.988281 1694029964.8960
MEM 61.988281 1694029964.9991
MEM 61.988281 1694029965.1049
MEM 61.988281 1694029965.2102
MEM 61.988281 1694029965.3147
MEM 61.988281 1694029965.4199
MEM 61.988281 1694029965.5251
MEM 61.988281 1694029965.6272
MEM 61.988281 1694029965.7310
MEM 61.988281 1694029965.8362
MEM 61.988281 1694029965.9390
MEM 61.988281 1694029966.0437
MEM 61.988281 1694029966.1467
MEM 61.988281 1694029966.2497
MEM 61.988281 1694029966.3549
MEM 61.988281 1694029966.4603
MEM 61.988281 1694029966.5658
MEM 61.988281 1694029966.6715
MEM 61.988281 1694029966.7737
MEM 61.988281 1694029966.8796
MEM 61.988281 1694029966.9852
MEM 61.988281 1694029967.0908
MEM 61.988281 1694029967.1962
MEM 61.988281 1694029967.3021
MEM 61.988281 1694029967.4078
MEM 61.988281 1694029967.5104
MEM 61.988281 1694029967.6139
MEM 61.988281 1694029967.7149
MEM 61.988281 1694029967.8183
MEM 61.988281 1694029967.9213
MEM 61.988281 1694029968.0269
MEM 61.988281 1694029968.1300
MEM 61.988281 1694029968.2356
MEM 61.988281 1694029968.3363
MEM 61.988281 1694029968.4412
MEM 61.988281 1694029968.5465
MEM 61.988281 1694029968.6518
MEM 61.988281 1694029968.7555
MEM 61.988281 1694029968.8611
MEM 61.988281 1694029968.9640
MEM 61.988281 1694029969.0695
MEM 61.988281 1694029969.1748
MEM 61.988281 1694029969.2761
MEM 61.988281 1694029969.3770
MEM 61.988281 1694029969.4782
MEM 61.988281 1694029969.5796
MEM 61.988281 1694029969.6806
MEM 61.988281 1694029969.7816
MEM 61.988281 1694029969.8856
MEM 61.988281 1694029969.9872
MEM 61.988281 1694029970.0911
MEM 61.988281 1694029970.1951
MEM 61.988281 1694029970.3007
MEM 61.988281 1694029970.4045
MEM 61.988281 1694029970.5098
MEM 61.988281 1694029970.6144
MEM 61.988281 1694029970.7157
MEM 61.988281 1694029970.8185
MEM 61.988281 1694029970.9223
MEM 61.988281 1694029971.0245
MEM 61.988281 1694029971.1299
MEM 61.988281 1694029971.2324
MEM 61.988281 1694029971.3381
MEM 61.988281 1694029971.4398
MEM 61.988281 1694029971.5443
MEM 61.992188 1694029971.6457
MEM 61.992188 1694029971.7475
MEM 61.992188 1694029971.8511
MEM 61.992188 1694029971.9550
MEM 61.992188 1694029972.0600
MEM 61.992188 1694029972.1625
MEM 61.992188 1694029972.2642
MEM 61.992188 1694029972.3699
MEM 61.992188 1694029972.4750
MEM 61.992188 1694029972.5804
MEM 61.992188 1694029972.6857
MEM 62.019531 1694029972.7881
MEM 62.019531 1694029972.8894
MEM 62.019531 1694029972.9940
MEM 62.019531 1694029973.0966
MEM 62.019531 1694029973.2002
MEM 62.019531 1694029973.3042
MEM 62.019531 1694029973.4045
MEM 63.582031 1694029973.5052
MEM 63.582031 1694029973.6103
MEM 63.582031 1694029973.7158
MEM 63.582031 1694029973.8185
MEM 63.582031 1694029973.9242
MEM 63.582031 1694029974.0299
MEM 63.582031 1694029974.1308
MEM 63.582031 1694029974.2358
MEM 63.582031 1694029974.3386
MEM 63.582031 1694029974.4407
MEM 63.582031 1694029974.5455
MEM 63.582031 1694029974.6513
MEM 63.582031 1694029974.7549
MEM 63.582031 1694029974.8566
MEM 63.582031 1694029974.9614
MEM 63.582031 1694029975.0645
MEM 63.582031 1694029975.1678
MEM 63.582031 1694029975.2691
MEM 63.582031 1694029975.3708
MEM 63.582031 1694029975.4750
MEM 63.582031 1694029975.5770
MEM 63.582031 1694029975.6800
MEM 63.582031 1694029975.7853
MEM 63.582031 1694029975.8895
MEM 63.582031 1694029975.9920
MEM 63.582031 1694029976.0975
MEM 63.582031 1694029976.1983
MEM 63.582031 1694029976.3007
MEM 63.582031 1694029976.4030
MEM 63.582031 1694029976.5087
MEM 63.585938 1694029976.6102
MEM 63.585938 1694029976.7159
MEM 63.585938 1694029976.8182
MEM 63.585938 1694029976.9195
MEM 63.585938 1694029977.0242
MEM 63.585938 1694029977.1266
MEM 63.585938 1694029977.2303
MEM 63.585938 1694029977.3350
MEM 63.585938 1694029977.4406
MEM 63.589844 1694029977.5450
MEM 63.589844 1694029977.6506
MEM 63.589844 1694029977.7551
MEM 63.589844 1694029977.8609
MEM 63.589844 1694029977.9665
MEM 63.589844 1694029978.0710
MEM 63.589844 1694029978.1768
MEM 63.589844 1694029978.2811
MEM 63.589844 1694029978.3864
MEM 63.589844 1694029978.4921
MEM 63.589844 1694029978.5950
MEM 63.589844 1694029978.6993
MEM 63.589844 1694029978.8003
MEM 63.589844 1694029978.9018
MEM 63.589844 1694029979.0036
MEM 63.589844 1694029979.1081
MEM 63.589844 1694029979.2137
MEM 63.589844 1694029979.3152
MEM 63.589844 1694029979.4188
MEM 63.589844 1694029979.5245
MEM 63.589844 1694029979.6280
MEM 63.589844 1694029979.7337
MEM 63.589844 1694029979.8393
MEM 63.589844 1694029979.9445
MEM 63.628906 1694029980.0479
MEM 63.628906 1694029980.1504
MEM 63.628906 1694029980.2526
MEM 63.628906 1694029980.3535
MEM 63.628906 1694029980.4555
MEM 63.628906 1694029980.5604
MEM 63.628906 1694029980.6627
MEM 63.628906 1694029980.7673
MEM 63.628906 1694029980.8681
MEM 63.628906 1694029980.9695
MEM 63.628906 1694029981.0752
MEM 63.628906 1694029981.1772
MEM 63.628906 1694029981.2822
MEM 63.628906 1694029981.3877
MEM 63.628906 1694029981.4907
MEM 63.628906 1694029981.5952
MEM 63.628906 1694029981.7007
MEM 63.628906 1694029981.8046
MEM 63.628906 1694029981.9097
MEM 63.628906 1694029982.0154
MEM 63.628906 1694029982.1209
MEM 63.628906 1694029982.2265
MEM 63.628906 1694029982.3284
MEM 63.628906 1694029982.4324
MEM 63.628906 1694029982.5363
MEM 63.628906 1694029982.6388
MEM 63.628906 1694029982.7445
MEM 63.628906 1694029982.8492
MEM 63.628906 1694029982.9550
MEM 63.628906 1694029983.0577
MEM 63.628906 1694029983.1631
MEM 63.628906 1694029983.2686
MEM 63.628906 1694029983.3700
MEM 63.628906 1694029983.4721
MEM 63.628906 1694029983.5774
MEM 63.628906 1694029983.6785
MEM 63.628906 1694029983.7793
MEM 63.628906 1694029983.8846
MEM 63.628906 1694029983.9882
MEM 63.628906 1694029984.0888
MEM 63.628906 1694029984.1926
MEM 63.628906 1694029984.2979
MEM 63.628906 1694029984.4015
MEM 63.628906 1694029984.5020
MEM 63.628906 1694029984.6061
MEM 63.605469 1694029984.7103
MEM 63.605469 1694029984.8149
MEM 63.605469 1694029984.9184
MEM 63.605469 1694029985.0238
MEM 63.605469 1694029985.1258
MEM 63.605469 1694029985.2284
MEM 63.605469 1694029985.3301
MEM 63.605469 1694029985.4349
MEM 63.605469 1694029985.5402
MEM 63.605469 1694029985.6430
MEM 63.605469 1694029985.7473
MEM 63.605469 1694029985.8512
MEM 63.605469 1694029985.9558
MEM 63.605469 1694029986.0562
MEM 63.605469 1694029986.1575
MEM 63.605469 1694029986.2582
MEM 63.605469 1694029986.3633
MEM 63.597656 1694029986.4677
MEM 63.589844 1694029986.5688
MEM 63.570312 1694029986.6740
MEM 63.554688 1694029986.7766
MEM 63.375000 1694029986.8798
MEM 63.375000 1694029986.9839
MEM 63.375000 1694029987.0893
MEM 63.375000 1694029987.1921
MEM 63.375000 1694029987.2964
MEM 63.375000 1694029987.4021
MEM 63.375000 1694029987.5078
MEM 63.375000 1694029987.6114
MEM 63.375000 1694029987.7147
MEM 63.375000 1694029987.8181
MEM 63.320312 1694029987.9236
MEM 63.320312 1694029988.0244
MEM 63.320312 1694029988.1250
MEM 63.320312 1694029988.2306
MEM 63.320312 1694029988.3363
MEM 63.320312 1694029988.4394
MEM 63.320312 1694029988.5422
MEM 63.320312 1694029988.6470
MEM 63.320312 1694029988.7527
MEM 63.324219 1694029988.8564
MEM 63.324219 1694029988.9621
MEM 63.324219 1694029989.0663
MEM 63.324219 1694029989.1719
MEM 63.324219 1694029989.2769
MEM 63.324219 1694029989.3824
MEM 63.324219 1694029989.4847
MEM 63.335938 1694029989.5877
MEM 63.335938 1694029989.6935
MEM 63.335938 1694029989.7949
MEM 63.335938 1694029989.9005
MEM 63.335938 1694029990.0016
MEM 63.335938 1694029990.1033
MEM 63.335938 1694029990.2081
MEM 63.335938 1694029990.3135
MEM 63.335938 1694029990.4187
MEM 63.335938 1694029990.5234
MEM 63.335938 1694029990.6270
MEM 63.335938 1694029990.7323
MEM 63.335938 1694029990.8356
MEM 63.335938 1694029990.9411
MEM 63.335938 1694029991.0467
MEM 63.335938 1694029991.1500
MEM 63.335938 1694029991.2511
MEM 63.335938 1694029991.3567
MEM 63.335938 1694029991.4607
MEM 63.339844 1694029991.5657
MEM 63.343750 1694029991.6694
MEM 63.343750 1694029991.7718
MEM 63.343750 1694029991.8757
MEM 63.343750 1694029991.9797
MEM 63.343750 1694029992.0845
MEM 63.343750 1694029992.1871
MEM 63.343750 1694029992.2929
MEM 63.343750 1694029992.3949
MEM 63.343750 1694029992.4983
MEM 63.343750 1694029992.6040
MEM 63.343750 1694029992.7053
MEM 63.343750 1694029992.8073
MEM 63.343750 1694029992.9084
MEM 63.343750 1694029993.0120
MEM 63.343750 1694029993.1142
MEM 63.343750 1694029993.2204
MEM 63.343750 1694029993.3259
MEM 63.343750 1694029993.4303
MEM 63.343750 1694029993.5356
MEM 63.347656 1694029993.6393
MEM 63.347656 1694029993.7453
MEM 63.347656 1694029993.8485
MEM 63.347656 1694029993.9495
MEM 63.347656 1694029994.0526
MEM 63.347656 1694029994.1569
MEM 63.347656 1694029994.2580
MEM 63.347656 1694029994.3636
MEM 63.347656 1694029994.4670
MEM 63.347656 1694029994.5680
MEM 63.347656 1694029994.6698
MEM 63.347656 1694029994.7751
MEM 63.347656 1694029994.8800
MEM 63.347656 1694029994.9829
MEM 63.347656 1694029995.0852
MEM 63.347656 1694029995.1910
MEM 63.347656 1694029995.2950
MEM 63.347656 1694029995.3968
MEM 63.347656 1694029995.5013
MEM 63.355469 1694029995.6054
MEM 63.355469 1694029995.7088
MEM 63.355469 1694029995.8146
MEM 63.355469 1694029995.9192
MEM 63.355469 1694029996.0223
MEM 63.355469 1694029996.1249
MEM 63.355469 1694029996.2304
MEM 63.355469 1694029996.3353
MEM 63.355469 1694029996.4398
MEM 63.355469 1694029996.5414
MEM 63.367188 1694029996.6452
MEM 63.367188 1694029996.7490
MEM 63.367188 1694029996.8548
MEM 63.367188 1694029996.9601
MEM 63.367188 1694029997.0644
MEM 63.367188 1694029997.1702
MEM 63.367188 1694029997.2758
MEM 63.367188 1694029997.3791
MEM 63.367188 1694029997.4846
MEM 63.367188 1694029997.5876
MEM 63.367188 1694029997.6919
MEM 63.367188 1694029997.7953
MEM 63.367188 1694029997.9008
MEM 63.367188 1694029998.0059
MEM 63.367188 1694029998.1074
MEM 63.367188 1694029998.2130
MEM 63.367188 1694029998.3157
MEM 63.367188 1694029998.4199
MEM 63.367188 1694029998.5246
MEM 63.367188 1694029998.6286
MEM 63.367188 1694029998.7335
MEM 63.367188 1694029998.8353
MEM 63.367188 1694029998.9402
MEM 63.367188 1694029999.0425
MEM 63.367188 1694029999.1458
MEM 63.367188 1694029999.2516
MEM 63.367188 1694029999.3552
MEM 63.367188 1694029999.4608
MEM 63.375000 1694029999.5645
MEM 63.375000 1694029999.6671
MEM 63.375000 1694029999.7678
MEM 63.375000 1694029999.8736
MEM 63.375000 1694029999.9785
MEM 63.375000 1694030000.0849
MEM 63.375000 1694030000.1906
MEM 63.375000 1694030000.2927
MEM 63.375000 1694030000.3941
MEM 63.375000 1694030000.4971
MEM 63.375000 1694030000.6024
MEM 63.375000 1694030000.7081
MEM 63.375000 1694030000.8131
MEM 63.375000 1694030000.9153
MEM 63.375000 1694030001.0208
MEM 63.375000 1694030001.1255
MEM 63.375000 1694030001.2294
MEM 63.375000 1694030001.3336
MEM 63.375000 1694030001.4364
MEM 63.375000 1694030001.5375
MEM 63.378906 1694030001.6424
MEM 63.386719 1694030001.7446
MEM 63.386719 1694030001.8503
MEM 63.386719 1694030001.9554
MEM 63.386719 1694030002.0572
MEM 63.386719 1694030002.1584
MEM 63.386719 1694030002.2639
MEM 63.386719 1694030002.3691
MEM 63.386719 1694030002.4748
MEM 63.386719 1694030002.5775
MEM 63.386719 1694030002.6805
MEM 63.386719 1694030002.7861
MEM 63.386719 1694030002.8911
MEM 63.386719 1694030002.9952
MEM 63.386719 1694030003.0994
MEM 63.386719 1694030003.2022
MEM 63.386719 1694030003.3080
MEM 63.386719 1694030003.4123
MEM 63.386719 1694030003.5160
MEM 63.386719 1694030003.6209
MEM 63.386719 1694030003.7266
MEM 63.386719 1694030003.8290
MEM 63.386719 1694030003.9333
MEM 63.386719 1694030004.0393
MEM 63.386719 1694030004.1450
MEM 63.386719 1694030004.2508
MEM 63.386719 1694030004.3554
MEM 63.386719 1694030004.4608
MEM 63.386719 1694030004.5619
MEM 63.386719 1694030004.6676
MEM 63.386719 1694030004.7686
MEM 63.386719 1694030004.8699
MEM 63.386719 1694030004.9752
MEM 63.386719 1694030005.0763
MEM 63.386719 1694030005.1812
MEM 63.386719 1694030005.2869
MEM 63.386719 1694030005.3920
MEM 63.386719 1694030005.4952
MEM 63.390625 1694030005.5966
MEM 63.390625 1694030005.7019
MEM 63.390625 1694030005.8075
MEM 63.390625 1694030005.9103
MEM 63.390625 1694030006.0158
MEM 63.390625 1694030006.1194
MEM 63.390625 1694030006.2211
MEM 63.390625 1694030006.3246
MEM 63.390625 1694030006.4297
MEM 63.390625 1694030006.5353
MEM 63.390625 1694030006.6408
MEM 63.394531 1694030006.7466
MEM 63.394531 1694030006.8523
MEM 63.394531 1694030006.9552
MEM 63.394531 1694030007.0570
MEM 63.394531 1694030007.1601
MEM 63.394531 1694030007.2647
MEM 63.394531 1694030007.3679
MEM 63.394531 1694030007.4737
MEM 63.421875 1694030007.5795
MEM 63.421875 1694030007.6832
MEM 63.421875 1694030007.7888
MEM 63.421875 1694030007.8929
MEM 63.421875 1694030007.9969
MEM 63.421875 1694030008.1025
MEM 63.421875 1694030008.2046
MEM 63.421875 1694030008.3064
MEM 63.421875 1694030008.4120
MEM 63.421875 1694030008.5160
MEM 63.421875 1694030008.6179
MEM 63.421875 1694030008.7218
MEM 63.421875 1694030008.8274
MEM 63.421875 1694030008.9283
MEM 63.421875 1694030009.0316
MEM 63.421875 1694030009.1353
MEM 63.421875 1694030009.2365
MEM 63.421875 1694030009.3381
MEM 63.421875 1694030009.4439
MEM 63.421875 1694030009.5472
MEM 63.421875 1694030009.6509
MEM 63.421875 1694030009.7526
MEM 63.421875 1694030009.8563
MEM 63.421875 1694030009.9621
MEM 63.421875 1694030010.0667
MEM 63.421875 1694030010.1691
MEM 63.421875 1694030010.2751
MEM 63.421875 1694030010.3806
MEM 63.421875 1694030010.4863
